frame,dff,cue,go,nogo,reward,punish,lick
727,0.7656,0,0,0,0,0,0
728,-1.0,0,0,0,0,0,0
729,0.2083,0,0,0,0,0,0
730,-0.0684,0,0,0,0,0,0
731,-1.0,0,0,0,0,0,0
732,0.448,0,0,0,0,0,0
733,-0.7224,0,0,0,0,0,0
734,-1.0,0,0,0,0,0,0
735,-0.5122,0,0,0,0,0,0
736,-1.0,0,0,0,0,0,0
737,-1.0,0,0,0,0,0,0
738,0.1123,0,0,0,0,0,0
739,2.7017,0,0,0,0,0,0
740,1.1797,1,0,1,0,0,0
741,-1.0,0,0,1,0,0,0
742,-0.375,0,0,1,0,0,0
743,-1.0,0,0,1,0,0,0
744,-1.0,0,0,1,0,0,0
745,-1.0,0,0,1,0,0,0
746,-1.0,0,0,1,0,0,0
747,0.978,0,0,1,0,1,1
748,7.8421,0,0,1,0,1,1
749,0.9768,0,0,0,0,1,1
750,0.8566,0,0,0,0,1,1
751,3.7288,0,0,0,0,1,1
752,1.4143,0,0,0,0,1,1
753,4.9249,0,0,0,0,1,1
754,4.8065,0,0,0,0,1,1
755,1.2956,0,0,0,0,1,1
756,-1.0,0,0,0,0,1,1
757,1.0814,0,0,0,0,1,1
758,1.713,0,0,0,0,1,1
759,0.3542,0,0,0,0,1,1
760,5.1985,0,0,0,0,1,1
761,-0.2313,0,0,0,0,1,1
762,-0.4716,0,0,0,0,1,1
763,2.0948,0,0,0,0,1,1
764,4.5161,0,0,0,0,0,0
765,1.4227,0,0,0,0,0,0
766,1.3516,0,0,0,0,0,0
767,2.3353,0,0,0,0,0,0
768,2.5258,0,0,0,0,0,0
769,3.9077,0,0,0,0,0,0
770,0.0572,0,0,0,0,0,0
771,2.1107,0,0,0,0,0,0
772,-1.0,0,0,0,0,0,0
773,0.9088,0,0,0,0,0,0
774,3.6034,0,0,0,0,0,0
775,2.6204,0,0,0,0,0,0
776,2.1715,0,0,0,0,0,0
777,0.4434,0,0,0,0,0,0
778,0.8927,0,0,0,0,0,0
779,-0.6008,0,0,0,0,0,0
780,-1.0,0,0,0,0,0,0
781,-0.1139,1,0,1,0,0,0
782,1.4123,0,0,1,0,0,0
783,-1.0,0,0,1,0,0,0
784,-1.0,0,0,1,0,0,0
785,1.8122,0,0,1,0,0,0
786,-1.0,0,0,1,0,0,0
787,0.0748,0,0,1,0,0,0
788,0.9474,0,0,1,0,1,1
789,6.1308,0,0,1,0,1,1
790,0.7178,0,0,0,0,1,1
791,1.3452,0,0,0,0,1,1
792,1.1507,0,0,0,0,1,1
793,3.1116,0,0,0,0,1,1
794,3.1546,0,0,0,0,1,1
795,0.9703,0,0,0,0,1,1
796,-1.0,0,0,0,0,1,1
797,0.9727,0,0,0,0,0,0
798,-1.0,0,0,0,0,1,1
799,-0.2406,0,0,0,0,1,1
800,-1.0,0,0,0,0,0,0
801,-1.0,0,0,0,0,1,1
802,-0.2552,0,0,0,0,1,1
803,-0.7214,0,0,0,0,1,1
804,-0.8924,0,0,0,0,1,1
805,1.4885,0,0,0,0,0,0
806,-0.1447,0,0,0,0,0,0
807,0.8118,0,0,0,0,0,0
808,0.7265,0,0,0,0,0,0
809,1.2405,0,0,0,0,0,0
810,0.7604,0,0,0,0,0,0
811,0.0304,0,0,0,0,0,0
812,1.0967,0,0,0,0,0,0
813,-1.0,0,0,0,0,0,0
814,-0.2082,0,0,0,0,0,0
815,-0.5834,0,0,0,0,0,0
816,-1.0,0,0,0,0,0,0
817,-0.3426,0,0,0,0,0,0
818,-1.0,0,0,0,0,0,0
819,-1.0,0,0,0,0,0,0
820,-1.0,0,0,0,0,0,0
821,-1.0,0,0,0,0,0,0
822,-0.5306,1,0,1,0,0,0
823,-0.1114,0,0,1,0,0,0
824,-0.0921,0,0,1,0,0,0
825,2.2733,0,0,1,0,0,0
826,1.1722,0,0,1,0,0,0
827,0.7369,0,0,1,0,0,0
828,0.4765,0,0,1,0,0,0
829,0.9833,0,0,1,0,0,0
830,-1.0,0,0,1,0,0,0
831,0.6198,0,0,0,0,0,0
832,0.4553,0,0,0,0,0,0
833,1.0411,0,0,0,0,0,0
834,-1.0,0,0,0,0,0,0
835,-1.0,0,0,0,0,0,0
836,-1.0,0,0,0,0,0,0
837,-1.0,0,0,0,0,0,0
838,-0.5136,0,0,0,0,0,0
839,-1.0,0,0,0,0,0,0
840,0.8864,0,0,0,0,0,0
841,-0.3237,0,0,0,0,0,0
842,-1.0,0,0,0,0,0,0
843,-1.0,0,0,0,0,0,0
844,-1.0,0,0,0,0,0,0
845,-0.7539,0,0,0,0,0,0
846,0.8773,0,0,0,0,0,0
847,-0.5486,0,0,0,0,0,0
848,-1.0,0,0,0,0,0,0
849,-0.4598,0,0,0,0,0,0
850,-1.0,0,0,0,0,0,0
851,-1.0,0,0,0,0,0,0
852,-1.0,0,0,0,0,0,0
853,-0.9163,0,0,0,0,0,0
854,-1.0,0,0,0,0,0,0
855,-1.0,0,0,0,0,0,0
856,-0.9759,0,0,0,0,0,0
857,1.1877,0,0,0,0,0,0
858,1.4984,0,0,0,0,0,0
859,-0.264,0,0,0,0,0,0
860,2.7185,0,0,0,0,0,0
861,-0.8658,0,0,0,0,0,0
862,0.6392,0,0,0,0,0,0
863,2.6237,1,1,0,0,0,0
864,-0.604,0,1,0,0,0,0
865,-1.0,0,1,0,0,0,0
866,1.0108,0,1,0,0,0,0
867,2.2112,0,1,0,0,0,1
868,2.317,0,1,0,1,0,1
869,2.9288,0,1,0,0,0,1
870,1.8047,0,1,0,0,0,1
871,1.2489,0,1,0,0,0,1
872,3.7479,0,0,0,0,0,1
873,5.5274,0,0,0,0,0,1
874,3.9898,0,0,0,0,0,1
875,3.9302,0,0,0,0,0,1
876,-0.0474,0,0,0,0,0,1
877,4.1912,0,0,0,0,0,1
878,0.8846,0,0,0,0,0,1
879,-1.0,0,0,0,0,0,0
880,6.3212,0,0,0,0,0,1
881,-0.0675,0,0,0,0,0,1
882,3.4137,0,0,0,0,0,0
883,3.1143,0,0,0,0,0,0
884,0.9975,0,0,0,0,0,0
885,5.6104,0,0,0,0,0,0
886,0.0571,0,0,0,0,0,0
887,2.9391,0,0,0,0,0,0
888,-1.0,0,0,0,0,0,0
889,-1.0,0,0,0,0,0,0
890,0.4653,0,0,0,0,0,0
891,0.5188,0,0,0,0,0,0
892,0.1839,0,0,0,0,0,0
893,-0.04,0,0,0,0,0,0
894,-0.9944,0,0,0,0,0,0
895,1.2081,0,0,0,0,0,0
896,-0.7886,0,0,0,0,0,0
897,-0.2475,0,0,0,0,0,0
898,-1.0,0,0,0,0,0,0
899,0.152,0,0,0,0,0,0
900,3.8318,0,0,0,0,0,0
901,5.3161,0,0,0,0,0,0
902,0.2506,0,0,0,0,0,0
903,-1.0,0,0,0,0,0,0
904,-1.0,1,1,0,0,0,0
905,-1.0,0,1,0,0,0,0
906,-1.0,0,1,0,0,0,0
907,-1.0,0,1,0,0,0,0
908,2.8195,0,1,0,0,0,0
909,0.1208,0,1,0,0,0,0
910,-0.5277,0,1,0,0,0,0
911,-1.0,0,1,0,0,0,0
912,-1.0,0,1,0,0,0,0
913,-0.1869,0,0,0,0,0,0
914,-1.0,0,0,0,0,0,0
915,-1.0,0,0,0,0,0,0
916,-0.6374,0,0,0,0,0,0
917,0.5429,0,0,0,0,0,0
918,-1.0,0,0,0,0,0,0
919,-1.0,0,0,0,0,0,0
920,1.6203,0,0,0,0,0,0
921,-1.0,0,0,0,0,0,0
922,-1.0,0,0,0,0,0,0
923,-0.0803,0,0,0,0,0,0
924,4.4257,0,0,0,0,0,0
925,0.7277,0,0,0,0,0,0
926,-1.0,0,0,0,0,0,0
927,-1.0,0,0,0,0,0,0
928,0.3505,0,0,0,0,0,0
929,3.0574,0,0,0,0,0,0
930,1.8974,0,0,0,0,0,0
931,-1.0,0,0,0,0,0,0
932,3.0624,0,0,0,0,0,0
933,0.2714,0,0,0,0,0,0
934,0.1124,0,0,0,0,0,0
935,-1.0,0,0,0,0,0,0
936,1.3611,0,0,0,0,0,0
937,-1.0,0,0,0,0,0,0
938,-1.0,0,0,0,0,0,0
939,-0.8073,0,0,0,0,0,0
940,-0.421,0,0,0,0,0,0
941,1.8278,0,0,0,0,0,0
942,-1.0,0,0,0,0,0,0
943,-1.0,0,0,0,0,0,0
944,-1.0,0,0,0,0,0,0
945,-0.9104,1,1,0,0,0,0
946,-0.8312,0,1,0,0,0,0
947,-1.0,0,1,0,0,0,0
948,-1.0,0,1,0,0,0,0
949,3.0332,0,1,0,0,0,0
950,-1.0,0,1,0,0,0,0
951,-1.0,0,1,0,0,0,0
952,-1.0,0,1,0,0,0,0
953,-0.3932,0,1,0,0,0,0
954,1.0793,0,0,0,0,0,0
955,2.4778,0,0,0,0,0,0
956,-0.7399,0,0,0,0,0,0
957,-1.0,0,0,0,0,0,0
958,-1.0,0,0,0,0,0,0
959,0.3168,0,0,0,0,0,0
960,-1.0,0,0,0,0,0,0
961,1.0903,0,0,0,0,0,0
962,-1.0,0,0,0,0,0,0
963,-1.0,0,0,0,0,0,0
964,0.0355,0,0,0,0,0,0
965,-0.3538,0,0,0,0,0,0
966,-1.0,0,0,0,0,0,0
967,-1.0,0,0,0,0,0,0
968,0.4405,0,0,0,0,0,0
969,-1.0,0,0,0,0,0,0
970,-0.646,0,0,0,0,0,0
971,3.6893,0,0,0,0,0,0
972,-1.0,0,0,0,0,0,0
973,4.4011,0,0,0,0,0,0
974,1.0476,0,0,0,0,0,0
975,-1.0,0,0,0,0,0,0
976,0.0197,0,0,0,0,0,0
977,-0.0141,0,0,0,0,0,0
978,-0.4584,0,0,0,0,0,0
979,-1.0,0,0,0,0,0,0
980,3.5461,0,0,0,0,0,0
981,0.2578,0,0,0,0,0,0
982,-1.0,0,0,0,0,0,0
983,-1.0,0,0,0,0,0,0
984,-1.0,0,0,0,0,0,0
985,0.8414,0,0,0,0,0,0
986,2.2669,1,0,1,0,0,0
987,-1.0,0,0,1,0,0,0
988,2.5815,0,0,1,0,0,0
989,0.1249,0,0,1,0,0,0
990,-1.0,0,0,1,0,0,0
991,-0.5112,0,0,1,0,0,0
992,-1.0,0,0,1,0,0,0
993,0.5865,0,0,1,0,0,0
994,-1.0,0,0,1,0,0,0
995,2.6431,0,0,0,0,0,0
996,-1.0,0,0,0,0,0,0
997,3.8758,0,0,0,0,0,0
998,1.8808,0,0,0,0,0,0
999,0.03,0,0,0,0,0,0
1000,-0.1869,0,0,0,0,0,0
1001,-0.9037,0,0,0,0,0,0
1002,0.6963,0,0,0,0,0,0
1003,5.4856,0,0,0,0,0,0
1004,2.7881,0,0,0,0,0,0
1005,4.3476,0,0,0,0,0,0
1006,0.5043,0,0,0,0,0,0
1007,-0.5645,0,0,0,0,0,0
1008,1.2051,0,0,0,0,0,0
1009,4.0372,0,0,0,0,0,0
1010,2.78,0,0,0,0,0,0
1011,0.571,0,0,0,0,0,0
1012,3.2818,0,0,0,0,0,0
1013,-0.5835,0,0,0,0,0,0
1014,2.3436,0,0,0,0,0,0
1015,-1.0,0,0,0,0,0,0
1016,0.3194,0,0,0,0,0,0
1017,0.3248,0,0,0,0,0,0
1018,0.1606,0,0,0,0,0,0
1019,0.6386,0,0,0,0,0,0
1020,4.1134,0,0,0,0,0,0
1021,-1.0,0,0,0,0,0,0
1022,-1.0,0,0,0,0,0,0
1023,-1.0,0,0,0,0,0,0
1024,-1.0,0,0,0,0,0,0
1025,0.0918,0,0,0,0,0,0
1026,4.1701,0,0,0,0,0,0
1027,-0.0542,1,1,0,0,0,0
1028,-1.0,0,1,0,0,0,0
1029,-1.0,0,1,0,0,0,0
1030,-1.0,0,1,0,0,0,0
1031,2.148,0,1,0,0,0,0
1032,7.7427,0,1,0,1,0,1
1033,3.4035,0,1,0,0,0,1
1034,11.1289,0,1,0,0,0,1
1035,9.5013,0,1,0,0,0,1
1036,0.0599,0,0,0,0,0,1
1037,2.7469,0,0,0,0,0,1
1038,6.5776,0,0,0,0,0,1
1039,4.3583,0,0,0,0,0,1
1040,5.7047,0,0,0,0,0,1
1041,0.424,0,0,0,0,0,0
1042,-0.3107,0,0,0,0,0,0
1043,0.9396,0,0,0,0,0,0
1044,-1.0,0,0,0,0,0,0
1045,3.4583,0,0,0,0,0,0
1046,-0.6798,0,0,0,0,0,0
1047,-0.1183,0,0,0,0,0,0
1048,-0.3899,0,0,0,0,0,0
1049,2.9869,0,0,0,0,0,0
1050,0.4745,0,0,0,0,0,0
1051,1.5267,0,0,0,0,0,0
1052,-1.0,0,0,0,0,0,0
1053,-0.7137,0,0,0,0,0,0
1054,0.1802,0,0,0,0,0,0
1055,0.4654,0,0,0,0,0,0
1056,3.4147,0,0,0,0,0,0
1057,-1.0,0,0,0,0,0,0
1058,0.8263,0,0,0,0,0,0
1059,2.9371,0,0,0,0,0,0
1060,-1.0,0,0,0,0,0,0
1061,3.3133,0,0,0,0,0,0
1062,-1.0,0,0,0,0,0,0
1063,-0.5939,0,0,0,0,0,0
1064,-1.0,0,0,0,0,0,0
1065,-1.0,0,0,0,0,0,0
1066,1.1813,0,0,0,0,0,0
1067,-1.0,0,0,0,0,0,0
1068,6.6578,1,1,0,0,0,0
1069,1.6372,0,1,0,0,0,0
1070,-0.6003,0,1,0,0,0,0
1071,-0.6003,0,1,0,0,0,0
1072,0.5833,0,1,0,0,0,0
1073,1.4703,0,1,0,0,0,0
1074,0.4514,0,1,0,0,0,0
1075,0.0143,0,1,0,0,0,0
1076,0.6043,0,1,0,0,0,0
1077,1.328,0,0,0,0,0,0
1078,2.3436,0,0,0,0,0,0
1079,6.5252,0,0,0,0,0,0
1080,3.1386,0,0,0,0,0,0
1081,1.1711,0,0,0,0,0,0
1082,3.362,0,0,0,0,0,0
1083,2.3589,0,0,0,0,0,0
1084,2.2021,0,0,0,0,0,0
1085,2.1386,0,0,0,0,0,0
1086,2.1368,0,0,0,0,0,0
1087,6.2071,0,0,0,0,0,0
1088,2.077,0,0,0,0,0,0
1089,1.0541,0,0,0,0,0,0
1090,3.0747,0,0,0,0,0,0
1091,1.3,0,0,0,0,0,0
1092,2.1186,0,0,0,0,0,0
1093,5.1352,0,0,0,0,0,0
1094,4.2374,0,0,0,0,0,0
1095,3.0172,0,0,0,0,0,0
1096,0.8831,0,0,0,0,0,0
1097,2.3752,0,0,0,0,0,0
1098,1.073,0,0,0,0,0,0
1099,1.2323,0,0,0,0,0,0
1100,2.4545,0,0,0,0,0,0
1101,2.2506,0,0,0,0,0,0
1102,2.564,0,0,0,0,0,0
1103,4.563,0,0,0,0,0,0
1104,1.9686,0,0,0,0,0,0
1105,0.7767,0,0,0,0,0,0
1106,2.5599,0,0,0,0,0,0
1107,0.449,0,0,0,0,0,0
1108,-1.0,0,0,0,0,0,0
1109,-1.0,1,0,1,0,0,0
1110,0.3289,0,0,1,0,0,0
1111,-0.2097,0,0,1,0,0,0
1112,-0.4999,0,0,1,0,0,0
1113,-1.0,0,0,1,0,0,0
1114,-1.0,0,0,1,0,0,0
1115,2.5211,0,0,1,0,0,0
1116,0.6046,0,0,1,0,0,0
1117,-0.4855,0,0,1,0,0,0
1118,0.7331,0,0,0,0,0,0
1119,-0.8695,0,0,0,0,0,0
1120,-0.0859,0,0,0,0,0,0
1121,-0.9727,0,0,0,0,0,0
1122,-1.0,0,0,0,0,0,0
1123,0.4026,0,0,0,0,0,0
1124,-0.0359,0,0,0,0,0,0
1125,0.8952,0,0,0,0,0,0
1126,0.6749,0,0,0,0,0,0
1127,-1.0,0,0,0,0,0,0
1128,-0.8715,0,0,0,0,0,0
1129,-1.0,0,0,0,0,0,0
1130,-0.3059,0,0,0,0,0,0
1131,-1.0,0,0,0,0,0,0
1132,-1.0,0,0,0,0,0,0
1133,-1.0,0,0,0,0,0,0
1134,-1.0,0,0,0,0,0,0
1135,-0.2779,0,0,0,0,0,0
1136,-1.0,0,0,0,0,0,0
1137,-1.0,0,0,0,0,0,0
1138,-1.0,0,0,0,0,0,0
1139,-0.5731,0,0,0,0,0,0
1140,-0.2665,0,0,0,0,0,0
1141,-1.0,0,0,0,0,0,0
1142,-1.0,0,0,0,0,0,0
1143,-0.1283,0,0,0,0,0,0
1144,-0.1299,0,0,0,0,0,0
1145,-1.0,0,0,0,0,0,0
1146,-0.8219,0,0,0,0,0,0
1147,0.5873,0,0,0,0,0,0
1148,-0.5345,0,0,0,0,0,0
1149,-1.0,0,0,0,0,0,0
1150,-0.1824,1,1,0,0,0,0
1151,-1.0,0,1,0,0,0,0
1152,-1.0,0,1,0,0,0,0
1153,-1.0,0,1,0,0,0,0
1154,1.1064,0,1,0,0,0,0
1155,-1.0,0,1,0,1,0,1
1156,0.5335,0,1,0,0,0,1
1157,-0.3243,0,1,0,0,0,1
1158,1.4914,0,1,0,0,0,1
1159,1.2119,0,0,0,0,0,1
1160,0.0201,0,0,0,0,0,1
1161,1.4564,0,0,0,0,0,1
1162,3.1065,0,0,0,0,0,1
1163,2.1761,0,0,0,0,0,1
1164,0.1987,0,0,0,0,0,1
1165,1.3053,0,0,0,0,0,0
1166,0.5806,0,0,0,0,0,0
1167,0.6802,0,0,0,0,0,0
1168,1.2335,0,0,0,0,0,0
1169,0.6982,0,0,0,0,0,0
1170,3.2001,0,0,0,0,0,0
1171,3.8572,0,0,0,0,0,0
1172,0.2088,0,0,0,0,0,0
1173,0.4362,0,0,0,0,0,0
1174,1.476,0,0,0,0,0,0
1175,-0.6514,0,0,0,0,0,0
1176,1.1291,0,0,0,0,0,0
1177,-0.2169,0,0,0,0,0,0
1178,-0.1244,0,0,0,0,0,0
1179,-0.3992,0,0,0,0,0,0
1180,0.5018,0,0,0,0,0,0
1181,1.7196,0,0,0,0,0,0
1182,1.678,0,0,0,0,0,0
1183,1.0426,0,0,0,0,0,0
1184,0.347,0,0,0,0,0,0
1185,-1.0,0,0,0,0,0,0
1186,-0.0276,0,0,0,0,0,0
1187,0.6068,0,0,0,0,0,0
1188,0.0428,0,0,0,0,0,0
1189,-0.1628,0,0,0,0,0,0
1190,-0.6724,0,0,0,0,0,0
1191,0.5999,1,0,1,0,0,0
1192,1.5972,0,0,1,0,0,0
1193,0.1709,0,0,1,0,0,0
1194,-0.0357,0,0,1,0,0,0
1195,4.5139,0,0,1,0,0,0
1196,0.8981,0,0,1,0,0,0
1197,0.113,0,0,1,0,0,0
1198,0.6732,0,0,1,0,0,0
1199,2.7428,0,0,1,0,0,0
1200,0.6012,0,0,0,0,0,0
1201,-1.0,0,0,0,0,0,0
1202,0.5867,0,0,0,0,0,0
1203,-1.0,0,0,0,0,0,0
1204,-0.059,0,0,0,0,0,0
1205,2.2353,0,0,0,0,0,0
1206,0.7911,0,0,0,0,0,0
1207,-1.0,0,0,0,0,0,0
1208,-0.6716,0,0,0,0,0,0
1209,0.1037,0,0,0,0,0,0
1210,1.539,0,0,0,0,0,0
1211,0.7249,0,0,0,0,0,0
1212,-1.0,0,0,0,0,0,0
1213,0.2429,0,0,0,0,0,0
1214,-1.0,0,0,0,0,0,0
1215,0.9778,0,0,0,0,0,0
1216,-0.1309,0,0,0,0,0,0
1217,1.6822,0,0,0,0,0,0
1218,-1.0,0,0,0,0,0,0
1219,-1.0,0,0,0,0,0,0
1220,0.2828,0,0,0,0,0,0
1221,-0.238,0,0,0,0,0,0
1222,0.8425,0,0,0,0,0,0
1223,-0.7427,0,0,0,0,0,0
1224,-1.0,0,0,0,0,0,0
1225,-0.4415,0,0,0,0,0,0
1226,-0.5631,0,0,0,0,0,0
1227,-1.0,0,0,0,0,0,0
1228,-1.0,0,0,0,0,0,0
1229,0.1833,0,0,0,0,0,0
1230,-1.0,0,0,0,0,0,0
1231,-0.6244,0,0,0,0,0,0
1232,0.4927,1,1,0,0,0,0
1233,-0.1593,0,1,0,0,0,0
1234,1.268,0,1,0,0,0,0
1235,-1.0,0,1,0,0,0,0
1236,-1.0,0,1,0,0,0,1
1237,1.9132,0,1,0,1,0,1
1238,5.961,0,1,0,0,0,1
1239,-0.1614,0,1,0,0,0,1
1240,1.0446,0,1,0,0,0,1
1241,2.273,0,0,0,0,0,1
1242,0.0,0,0,0,0,0,1
1243,-0.5408,0,0,0,0,0,1
1244,0.6616,0,0,0,0,0,1
1245,0.6227,0,0,0,0,0,1
1246,-1.0,0,0,0,0,0,0
1247,-1.0,0,0,0,0,0,0
1248,0.4862,0,0,0,0,0,0
1249,-1.0,0,0,0,0,0,0
1250,0.432,0,0,0,0,0,0
1251,-1.0,0,0,0,0,0,0
1252,-0.6856,0,0,0,0,0,0
1253,-0.0189,0,0,0,0,0,0
1254,-0.1924,0,0,0,0,0,0
1255,-1.0,0,0,0,0,0,0
1256,0.3061,0,0,0,0,0,0
1257,-1.0,0,0,0,0,0,0
1258,0.2005,0,0,0,0,0,0
1259,-1.0,0,0,0,0,0,0
1260,-0.9013,0,0,0,0,0,0
1261,-1.0,0,0,0,0,0,0
1262,-1.0,0,0,0,0,0,0
1263,-1.0,0,0,0,0,0,0
1264,1.7032,0,0,0,0,0,0
1265,-1.0,0,0,0,0,0,0
1266,-1.0,0,0,0,0,0,0
1267,0.5265,0,0,0,0,0,0
1268,0.6515,0,0,0,0,0,0
1269,0.1726,0,0,0,0,0,0
1270,0.2202,0,0,0,0,0,0
1271,-1.0,0,0,0,0,0,0
1272,-1.0,0,0,0,0,0,0
1273,-0.0526,1,1,0,0,0,0
1274,-0.7894,0,1,0,0,0,0
1275,-0.0702,0,1,0,0,0,0
1276,0.0233,0,1,0,0,0,0
1277,-0.3047,0,1,0,0,0,1
1278,1.8307,0,1,0,1,0,1
1279,-0.4848,0,1,0,0,0,1
1280,-0.0706,0,1,0,0,0,1
1281,0.4816,0,1,0,0,0,1
1282,2.2095,0,0,0,0,0,1
1283,0.8809,0,0,0,0,0,1
1284,2.2479,0,0,0,0,0,1
1285,-1.0,0,0,0,0,0,1
1286,-1.0,0,0,0,0,0,1
1287,2.9232,0,0,0,0,0,1
1288,-1.0,0,0,0,0,0,1
1289,0.2265,0,0,0,0,0,1
1290,-1.0,0,0,0,0,0,0
1291,-1.0,0,0,0,0,0,0
1292,-0.8326,0,0,0,0,0,0
1293,1.4367,0,0,0,0,0,0
1294,-0.0878,0,0,0,0,0,0
1295,1.567,0,0,0,0,0,0
1296,-1.0,0,0,0,0,0,0
1297,0.8715,0,0,0,0,0,0
1298,-1.0,0,0,0,0,0,0
1299,1.1422,0,0,0,0,0,0
1300,1.2296,0,0,0,0,0,0
1301,-0.505,0,0,0,0,0,0
1302,-1.0,0,0,0,0,0,0
1303,0.5127,0,0,0,0,0,0
1304,0.5398,0,0,0,0,0,0
1305,-1.0,0,0,0,0,0,0
1306,-1.0,0,0,0,0,0,0
1307,1.5526,0,0,0,0,0,0
1308,-1.0,0,0,0,0,0,0
1309,-1.0,0,0,0,0,0,0
1310,3.1751,0,0,0,0,0,0
1311,-0.3472,0,0,0,0,0,0
1312,-1.0,0,0,0,0,0,0
1313,-1.0,0,0,0,0,0,0
1314,2.098,1,0,1,0,0,0
1315,-0.717,0,0,1,0,0,0
1316,-1.0,0,0,1,0,0,0
1317,-1.0,0,0,1,0,0,0
1318,-1.0,0,0,1,0,0,0
1319,-1.0,0,0,1,0,0,0
1320,9.3007,0,0,1,0,1,1
1321,4.5024,0,0,1,0,1,1
1322,-0.934,0,0,1,0,1,1
1323,-1.0,0,0,0,0,1,1
1324,3.0099,0,0,0,0,1,1
1325,-0.832,0,0,0,0,1,1
1326,2.6138,0,0,0,0,1,1
1327,1.5225,0,0,0,0,1,1
1328,-1.0,0,0,0,0,1,1
1329,2.7045,0,0,0,0,1,1
1330,-0.625,0,0,0,0,1,1
1331,12.9785,0,0,0,0,1,1
1332,6.3588,0,0,0,0,0,0
1333,0.5288,0,0,0,0,0,0
1334,5.3197,0,0,0,0,1,1
1335,3.3609,0,0,0,0,1,1
1336,5.5147,0,0,0,0,0,0
1337,2.6152,0,0,0,0,0,0
1338,2.247,0,0,0,0,0,0
1339,3.4784,0,0,0,0,0,0
1340,2.1948,0,0,0,0,0,0
1341,6.5276,0,0,0,0,0,0
1342,2.7805,0,0,0,0,0,0
1343,5.2889,0,0,0,0,0,0
1344,3.0607,0,0,0,0,0,0
1345,0.2586,0,0,0,0,0,0
1346,-1.0,0,0,0,0,0,0
1347,5.7166,0,0,0,0,0,0
1348,1.4916,0,0,0,0,0,0
1349,0.1755,0,0,0,0,0,0
1350,-0.3728,0,0,0,0,0,0
1351,2.909,0,0,0,0,0,0
1352,-0.7285,0,0,0,0,0,0
1353,2.204,0,0,0,0,0,0
1354,0.2985,0,0,0,0,0,0
1355,1.1044,1,1,0,0,0,0
1356,-0.6693,0,1,0,0,0,0
1357,-1.0,0,1,0,0,0,0
1358,-0.0093,0,1,0,0,0,0
1359,0.47,0,1,0,0,0,0
1360,1.6276,0,1,0,1,0,1
1361,5.6333,0,1,0,0,0,1
1362,1.5594,0,1,0,0,0,1
1363,6.8979,0,1,0,0,0,1
1364,-1.0,0,0,0,0,0,1
1365,3.6812,0,0,0,0,0,1
1366,4.9168,0,0,0,0,0,1
1367,1.2207,0,0,0,0,0,1
1368,-0.0994,0,0,0,0,0,1
1369,3.6396,0,0,0,0,0,1
1370,3.681,0,0,0,0,0,1
1371,-1.0,0,0,0,0,0,1
1372,2.4317,0,0,0,0,0,1
1373,-0.2912,0,0,0,0,0,1
1374,-1.0,0,0,0,0,0,1
1375,-1.0,0,0,0,0,0,0
1376,0.8557,0,0,0,0,0,0
1377,0.3516,0,0,0,0,0,0
1378,1.6802,0,0,0,0,0,0
1379,-1.0,0,0,0,0,0,0
1380,-0.7502,0,0,0,0,0,0
1381,2.1892,0,0,0,0,0,0
1382,-1.0,0,0,0,0,0,0
1383,-0.1063,0,0,0,0,0,0
1384,-1.0,0,0,0,0,0,0
1385,0.6748,0,0,0,0,0,0
1386,4.022,0,0,0,0,0,0
1387,-0.6638,0,0,0,0,0,0
1388,2.099,0,0,0,0,0,0
1389,0.1446,0,0,0,0,0,0
1390,0.2862,0,0,0,0,0,0
1391,-1.0,0,0,0,0,0,0
1392,2.7605,0,0,0,0,0,0
1393,-0.9759,0,0,0,0,0,0
1394,1.5212,0,0,0,0,0,0
1395,1.7172,0,0,0,0,0,0
1396,-0.0217,1,1,0,0,0,0
1397,1.0817,0,1,0,0,0,0
1398,1.1198,0,1,0,0,0,0
1399,0.2117,0,1,0,0,0,0
1400,1.2771,0,1,0,0,0,1
1401,5.5096,0,1,0,1,0,1
1402,1.5975,0,1,0,0,0,1
1403,3.1796,0,1,0,0,0,1
1404,0.0,0,1,0,0,0,1
1405,3.4423,0,0,0,0,0,1
1406,1.598,0,0,0,0,0,1
1407,-0.4464,0,0,0,0,0,1
1408,-0.1317,0,0,0,0,0,1
1409,-0.1848,0,0,0,0,0,1
1410,-1.0,0,0,0,0,0,1
1411,0.4114,0,0,0,0,0,1
1412,-1.0,0,0,0,0,0,1
1413,-0.4853,0,0,0,0,0,1
1414,-1.0,0,0,0,0,0,1
1415,-0.7849,0,0,0,0,0,1
1416,2.5438,0,0,0,0,0,1
1417,-0.651,0,0,0,0,0,0
1418,-1.0,0,0,0,0,0,0
1419,-1.0,0,0,0,0,0,0
1420,1.0376,0,0,0,0,0,0
1421,0.097,0,0,0,0,0,0
1422,-0.4313,0,0,0,0,0,0
1423,-1.0,0,0,0,0,0,0
1424,-1.0,0,0,0,0,0,0
1425,0.8987,0,0,0,0,0,0
1426,-1.0,0,0,0,0,0,0
1427,0.104,0,0,0,0,0,0
1428,2.379,0,0,0,0,0,0
1429,-1.0,0,0,0,0,0,0
1430,-1.0,0,0,0,0,0,0
1431,-1.0,0,0,0,0,0,0
1432,-0.5774,0,0,0,0,0,0
1433,-1.0,0,0,0,0,0,0
1434,-1.0,0,0,0,0,0,0
